profile,N,eps,arm,pair_seed,t_step,fperi_005,fperi_01,fperi_02,M05,M10,M20,C8,beta,sigr,L_inner,L_mid,L_outer,L_global
plummer3d,4096,0.05,mid,2022,300,0.19263,0.44678,0.74023,0.00659,0.03955,0.17896,394.5449,0.6648,0.7177,0.1460,0.2211,1.0332,0.4667
plummer3d,4096,0.05,mid,2022,600,0.19263,0.44678,0.74023,0.00610,0.03564,0.18237,469.3334,0.6803,0.7311,0.1460,0.2211,1.0332,0.4667
plummer3d,4096,0.05,outer,2022,0,0.17505,0.42700,0.74658,0.01465,0.09790,0.36475,1416.3507,0.2957,1.0278,0.1460,0.3030,0.7460,0.3983
plummer3d,4096,0.05,outer,2022,5,0.17505,0.42700,0.74658,0.01367,0.09082,0.36084,1408.3950,0.3064,1.0290,0.1460,0.3030,0.7460,0.3983
plummer3d,4096,0.05,outer,2022,10,0.17505,0.42700,0.74658,0.01147,0.08911,0.35083,1390.7153,0.3095,1.0216,0.1460,0.3030,0.7460,0.3983
plummer3d,4096,0.05,outer,2022,20,0.17505,0.42700,0.74658,0.01416,0.08252,0.31909,1322.8227,0.3343,1.0019,0.1460,0.3030,0.7460,0.3983
plummer3d,4096,0.05,outer,2022,50,0.17505,0.42700,0.74658,0.00928,0.05420,0.24365,905.3526,0.3751,0.8901,0.1460,0.3030,0.7460,0.3983
plummer3d,4096,0.05,outer,2022,100,0.17505,0.42700,0.74658,0.00537,0.03662,0.16211,432.5235,0.5184,0.7678,0.1460,0.3030,0.7460,0.3983
plummer3d,4096,0.05,outer,2022,300,0.17505,0.42700,0.74658,0.00488,0.03760,0.16992,415.2344,0.6853,0.7392,0.1460,0.3030,0.7460,0.3983
plummer3d,4096,0.05,outer,2022,600,0.17505,0.42700,0.74658,0.00537,0.03687,0.18701,492.6485,0.6398,0.7265,0.1460,0.3030,0.7460,0.3983
plummer3d,4096,0.05,tan,2022,0,0.05347,0.25122,0.58179,0.01465,0.09790,0.36475,1416.3507,-1.9632,0.6061,0.1704,0.3535,1.2129,0.5789
plummer3d,4096,0.05,tan,2022,5,0.05347,0.25122,0.58179,0.00684,0.08545,0.35889,1404.9998,-1.4961,0.6466,0.1704,0.3535,1.2129,0.5789
plummer3d,4096,0.05,tan,2022,10,0.05347,0.25122,0.58179,0.00293,0.07007,0.34668,1390.2465,-1.1013,0.6819,0.1704,0.3535,1.2129,0.5789
plummer3d,4096,0.05,tan,2022,20,0.05347,0.25122,0.58179,0.00244,0.04297,0.29297,1262.9861,-0.6780,0.7103,0.1704,0.3535,1.2129,0.5789
plummer3d,4096,0.05,tan,2022,50,0.05347,0.25122,0.58179,0.00366,0.02979,0.17725,745.9160,-0.2331,0.6848,0.1704,0.3535,1.2129,0.5789
plummer3d,4096,0.05,tan,2022,100,0.05347,0.25122,0.58179,0.00024,0.00952,0.09741,370.8942,0.0284,0.6074,0.1704,0.3535,1.2129,0.5789
plummer3d,4096,0.05,tan,2022,300,0.05347,0.25122,0.58179,0.00220,0.02173,0.15308,327.9227,0.5352,0.6556,0.1704,0.3535,1.2129,0.5789
plummer3d,4096,0.05,tan,2022,600,0.05347,0.25122,0.58179,0.00171,0.01978,0.15576,435.7460,0.5220,0.6685,0.1704,0.3535,1.2129,0.5789
plummer3d,4096,0.05,sham,2022,0,0.13086,0.37158,0.67920,0.01465,0.09790,0.36475,1416.3507,-0.0046,0.9195,0.1461,0.3021,1.0266,0.4915
plummer3d,4096,0.05,sham,2022,5,0.13086,0.37158,0.67920,0.01294,0.09229,0.36035,1402.3045,0.0207,0.9235,0.1461,0.3021,1.0266,0.4915
plummer3d,4096,0.05,sham,2022,10,0.13086,0.37158,0.67920,0.01172,0.09302,0.34839,1378.2303,0.0199,0.9135,0.1461,0.3021,1.0266,0.4915
plummer3d,4096,0.05,sham,2022,20,0.13086,0.37158,0.67920,0.01514,0.08057,0.32227,1248.5857,0.0399,0.8858,0.1461,0.3021,1.0266,0.4915
plummer3d,4096,0.05,sham,2022,50,0.13086,0.37158,0.67920,0.00684,0.04541,0.21631,803.4138,0.1766,0.7969,0.1461,0.3021,1.0266,0.4915
plummer3d,4096,0.05,sham,2022,100,0.13086,0.37158,0.67920,0.00464,0.02808,0.14233,395.5217,0.3495,0.6986,0.1461,0.3021,1.0266,0.4915
plummer3d,4096,0.05,sham,2022,300,0.13086,0.37158,0.67920,0.00635,0.03638,0.16748,379.1601,0.6338,0.7035,0.1461,0.3021,1.0266,0.4915
plummer3d,4096,0.05,sham,2022,600,0.13086,0.37158,0.67920,0.00684,0.03247,0.17407,452.6367,0.6250,0.7119,0.1461,0.3021,1.0266,0.4915
plummer3d,4096,0.05,orig,2023,0,0.13062,0.37744,0.69409,0.01416,0.08716,0.35449,1387.5657,0.0328,0.9097,0.1430,0.2984,0.8457,0.4290
plummer3d,4096,0.05,orig,2023,5,0.13062,0.37744,0.69409,0.01343,0.08789,0.34985,1391.0164,0.0325,0.9062,0.1430,0.2984,0.8457,0.4290
plummer3d,4096,0.05,orig,2023,10,0.13062,0.37744,0.69409,0.01440,0.08740,0.34229,1345.5739,0.0233,0.8949,0.1430,0.2984,0.8457,0.4290
plummer3d,4096,0.05,orig,2023,20,0.13062,0.37744,0.69409,0.01099,0.07886,0.32446,1267.8011,0.0669,0.8788,0.1430,0.2984,0.8457,0.4290
plummer3d,4096,0.05,orig,2023,50,0.13062,0.37744,0.69409,0.00854,0.05127,0.23120,850.6789,0.1953,0.8037,0.1430,0.2984,0.8457,0.4290
plummer3d,4096,0.05,orig,2023,100,0.13062,0.37744,0.69409,0.00366,0.02881,0.15796,473.5684,0.3594,0.7123,0.1430,0.2984,0.8457,0.4290
plummer3d,4096,0.05,orig,2023,300,0.13062,0.37744,0.69409,0.00732,0.03809,0.18262,459.1430,0.5929,0.7090,0.1430,0.2984,0.8457,0.4290
plummer3d,4096,0.05,orig,2023,600,0.13062,0.37744,0.69409,0.00635,0.04028,0.17505,505.4362,0.5914,0.6990,0.1430,0.2984,0.8457,0.4290
plummer3d,4096,0.05,full,2023,0,0.30615,0.56836,0.82056,0.01416,0.08716,0.35449,1387.5657,0.6593,1.2018,0.1037,0.2165,0.6069,0.3090
plummer3d,4096,0.05,full,2023,5,0.30615,0.56836,0.82056,0.01953,0.09570,0.35352,1381.9773,0.6295,1.1813,0.1037,0.2165,0.6069,0.3090
plummer3d,4096,0.05,full,2023,10,0.30615,0.56836,0.82056,0.02979,0.11426,0.34912,1333.1651,0.5840,1.1520,0.1037,0.2165,0.6069,0.3090
plummer3d,4096,0.05,full,2023,20,0.30615,0.56836,0.82056,0.03540,0.13354,0.35034,1284.0206,0.5260,1.1016,0.1037,0.2165,0.6069,0.3090
plummer3d,4096,0.05,full,2023,50,0.30615,0.56836,0.82056,0.02124,0.06763,0.27124,975.5278,0.5475,0.9618,0.1037,0.2165,0.6069,0.3090
plummer3d,4096,0.05,full,2023,100,0.30615,0.56836,0.82056,0.01440,0.05762,0.19849,476.2381,0.6514,0.8359,0.1037,0.2165,0.6069,0.3090
plummer3d,4096,0.05,full,2023,300,0.30615,0.56836,0.82056,0.01318,0.06934,0.20483,482.9019,0.7323,0.7767,0.1037,0.2165,0.6069,0.3090
plummer3d,4096,0.05,full,2023,600,0.30615,0.56836,0.82056,0.00757,0.05322,0.19946,539.7690,0.7340,0.7687,0.1037,0.2165,0.6069,0.3090
plummer3d,4096,0.05,inner-med,2023,0,0.19897,0.43701,0.69434,0.01416,0.08716,0.35449,1387.5657,0.3275,1.0176,0.1037,0.2984,0.8457,0.4159
plummer3d,4096,0.05,inner-med,2023,5,0.19897,0.43701,0.69434,0.01953,0.09595,0.34229,1391.0945,0.2834,0.9972,0.1037,0.2984,0.8457,0.4159
plummer3d,4096,0.05,inner-med,2023,10,0.19897,0.43701,0.69434,0.02954,0.11182,0.32471,1343.6520,0.2172,0.9658,0.1037,0.2984,0.8457,0.4159
plummer3d,4096,0.05,inner-med,2023,20,0.19897,0.43701,0.69434,0.02930,0.11353,0.31714,1241.0746,0.1787,0.9200,0.1037,0.2984,0.8457,0.4159
plummer3d,4096,0.05,inner-med,2023,50,0.19897,0.43701,0.69434,0.01147,0.04907,0.22705,868.3390,0.2768,0.8264,0.1037,0.2984,0.8457,0.4159
plummer3d,4096,0.05,inner-med,2023,100,0.19897,0.43701,0.69434,0.00806,0.04102,0.16602,447.2565,0.4087,0.7280,0.1037,0.2984,0.8457,0.4159
plummer3d,4096,0.05,inner-med,2023,300,0.19897,0.43701,0.69434,0.01025,0.05469,0.19019,434.1645,0.6429,0.7290,0.1037,0.2984,0.8457,0.4159
plummer3d,4096,0.05,inner-med,2023,600,0.19897,0.43701,0.69434,0.00708,0.04443,0.17871,494.9837,0.6474,0.7205,0.1037,0.2984,0.8457,0.4159
plummer3d,4096,0.05,mid,2023,0,0.19214,0.45093,0.75073,0.01416,0.08716,0.35449,1387.5657,0.3301,1.0188,0.1430,0.2164,0.8458,0.4017
plummer3d,4096,0.05,mid,2023,5,0.19214,0.45093,0.75073,0.01343,0.08789,0.36133,1379.5476,0.3221,1.0135,0.1430,0.2164,0.8458,0.4017
plummer3d,4096,0.05,mid,2023,10,0.19214,0.45093,0.75073,0.01489,0.08936,0.36670,1320.1481,0.3041,1.0012,0.1430,0.2164,0.8458,0.4017
plummer3d,4096,0.05,mid,2023,20,0.19214,0.45093,0.75073,0.01782,0.09985,0.35669,1265.7269,0.2686,0.9649,0.1430,0.2164,0.8458,0.4017
plummer3d,4096,0.05,mid,2023,50,0.19214,0.45093,0.75073,0.01050,0.06201,0.25342,884.9172,0.3302,0.8469,0.1430,0.2164,0.8458,0.4017
plummer3d,4096,0.05,mid,2023,100,0.19214,0.45093,0.75073,0.00610,0.03833,0.17822,453.0621,0.4635,0.7456,0.1430,0.2164,0.8458,0.4017
plummer3d,4096,0.05,mid,2023,300,0.19214,0.45093,0.75073,0.00854,0.05078,0.19604,455.3580,0.6439,0.7307,0.1430,0.2164,0.8458,0.4017
plummer3d,4096,0.05,mid,2023,600,0.19214,0.45093,0.75073,0.00781,0.04810,0.19604,520.7667,0.6550,0.7295,0.1430,0.2164,0.8458,0.4017
plummer3d,4096,0.05,outer,2023,0,0.17700,0.43384,0.76343,0.01416,0.08716,0.35449,1387.5657,0.3167,1.0130,0.1430,0.2984,0.6067,0.3494
plummer3d,4096,0.05,outer,2023,5,0.17700,0.43384,0.76343,0.01343,0.08789,0.34985,1393.5124,0.3157,1.0094,0.1430,0.2984,0.6067,0.3494
plummer3d,4096,0.05,outer,2023,10,0.17700,0.43384,0.76343,0.01440,0.08740,0.34204,1361.6221,0.3106,0.9996,0.1430,0.2984,0.6067,0.3494
plummer3d,4096,0.05,outer,2023,20,0.17700,0.43384,0.76343,0.01099,0.07886,0.32593,1312.3011,0.3442,0.9876,0.1430,0.2984,0.6067,0.3494
plummer3d,4096,0.05,outer,2023,50,0.17700,0.43384,0.76343,0.01245,0.06274,0.25391,941.6606,0.4014,0.9018,0.1430,0.2984,0.6067,0.3494
plummer3d,4096,0.05,outer,2023,100,0.17700,0.43384,0.76343,0.00562,0.03394,0.17505,515.6020,0.5361,0.7861,0.1430,0.2984,0.6067,0.3494
plummer3d,4096,0.05,outer,2023,300,0.17700,0.43384,0.76343,0.00684,0.04468,0.18628,488.2034,0.6484,0.7403,0.1430,0.2984,0.6067,0.3494
plummer3d,4096,0.05,outer,2023,600,0.17700,0.43384,0.76343,0.00586,0.03955,0.17773,528.0738,0.6465,0.7250,0.1430,0.2984,0.6067,0.3494
plummer3d,4096,0.05,tan,2023,0,0.05811,0.25049,0.59424,0.01416,0.08716,0.35449,1387.5657,-1.8582,0.6013,0.1675,0.3492,0.9997,0.5054
plummer3d,4096,0.05,tan,2023,5,0.05811,0.25049,0.59424,0.00830,0.08154,0.34790,1388.3508,-1.4724,0.6345,0.1675,0.3492,0.9997,0.5054
plummer3d,4096,0.05,tan,2023,10,0.05811,0.25049,0.59424,0.00439,0.06396,0.33594,1355.4290,-1.0652,0.6720,0.1675,0.3492,0.9997,0.5054
plummer3d,4096,0.05,tan,2023,20,0.05811,0.25049,0.59424,0.00195,0.04175,0.29297,1248.7340,-0.5717,0.7162,0.1675,0.3492,0.9997,0.5054
plummer3d,4096,0.05,tan,2023,50,0.05811,0.25049,0.59424,0.00464,0.03271,0.19507,766.0349,-0.2128,0.6881,0.1675,0.3492,0.9997,0.5054
plummer3d,4096,0.05,tan,2023,100,0.05811,0.25049,0.59424,0.00073,0.01099,0.10742,450.5469,0.0370,0.6193,0.1675,0.3492,0.9997,0.5054
plummer3d,4096,0.05,tan,2023,300,0.05811,0.25049,0.59424,0.00269,0.02368,0.17236,435.0157,0.4596,0.6561,0.1675,0.3492,0.9997,0.5054
plummer3d,4096,0.05,tan,2023,600,0.05811,0.25049,0.59424,0.00317,0.02759,0.16357,499.3240,0.4645,0.6566,0.1675,0.3492,0.9997,0.5054
plummer3d,4096,0.05,sham,2023,0,0.13159,0.37329,0.69702,0.01416,0.08716,0.35449,1387.5657,0.0300,0.9089,0.1420,0.3000,0.8423,0.4280
plummer3d,4096,0.05,sham,2023,5,0.13159,0.37329,0.69702,0.01367,0.08838,0.34937,1388.4961,0.0336,0.9068,0.1420,0.3000,0.8423,0.4280
plummer3d,4096,0.05,sham,2023,10,0.13159,0.37329,0.69702,0.01538,0.08618,0.34351,1346.7379,0.0219,0.8950,0.1420,0.3000,0.8423,0.4280
plummer3d,4096,0.05,sham,2023,20,0.13159,0.37329,0.69702,0.01318,0.07666,0.32544,1266.2400,0.0692,0.8797,0.1420,0.3000,0.8423,0.4280
plummer3d,4096,0.05,sham,2023,50,0.13159,0.37329,0.69702,0.00781,0.05078,0.23022,858.6094,0.1906,0.8022,0.1420,0.3000,0.8423,0.4280
plummer3d,4096,0.05,sham,2023,100,0.13159,0.37329,0.69702,0.00317,0.02930,0.15503,471.5596,0.3690,0.7153,0.1420,0.3000,0.8423,0.4280
plummer3d,4096,0.05,sham,2023,300,0.13159,0.37329,0.69702,0.00684,0.04028,0.18213,445.3734,0.6005,0.7122,0.1420,0.3000,0.8423,0.4280
plummer3d,4096,0.05,sham,2023,600,0.13159,0.37329,0.69702,0.00757,0.04028,0.17310,502.4056,0.5830,0.6980,0.1420,0.3000,0.8423,0.4280
plummer3d,4096,0.05,orig,2024,0,0.13110,0.36816,0.67578,0.01294,0.08862,0.34399,1390.7877,0.0281,0.9157,0.1449,0.3034,0.9062,0.4515
plummer3d,4096,0.05,orig,2024,5,0.13110,0.36816,0.67578,0.01514,0.08398,0.34570,1389.4752,0.0224,0.9118,0.1449,0.3034,0.9062,0.4515
plummer3d,4096,0.05,orig,2024,10,0.13110,0.36816,0.67578,0.01294,0.08228,0.34595,1352.1267,0.0152,0.9026,0.1449,0.3034,0.9062,0.4515
plummer3d,4096,0.05,orig,2024,20,0.13110,0.36816,0.67578,0.00952,0.07324,0.32153,1254.2983,0.0542,0.8883,0.1449,0.3034,0.9062,0.4515
plummer3d,4096,0.05,orig,2024,50,0.13110,0.36816,0.67578,0.00610,0.04468,0.22705,854.1610,0.1339,0.7947,0.1449,0.3034,0.9062,0.4515
plummer3d,4096,0.05,orig,2024,100,0.13110,0.36816,0.67578,0.00464,0.02710,0.14185,433.3920,0.3338,0.7124,0.1449,0.3034,0.9062,0.4515
plummer3d,4096,0.05,orig,2024,300,0.13110,0.36816,0.67578,0.00610,0.03613,0.17676,436.0428,0.6129,0.7144,0.1449,0.3034,0.9062,0.4515
plummer3d,4096,0.05,orig,2024,600,0.13110,0.36816,0.67578,0.00464,0.03662,0.17725,473.1562,0.6059,0.7055,0.1449,0.3034,0.9062,0.4515
plummer3d,4096,0.05,full,2024,0,0.30298,0.56055,0.80176,0.01294,0.08862,0.34399,1390.7877,0.6606,1.2124,0.1048,0.2209,0.6605,0.3287
plummer3d,4096,0.05,full,2024,5,0.30298,0.56055,0.80176,0.02246,0.09253,0.34912,1384.9877,0.6287,1.1917,0.1048,0.2209,0.6605,0.3287
plummer3d,4096,0.05,full,2024,10,0.30298,0.56055,0.80176,0.03125,0.11279,0.35229,1368.5259,0.5851,1.1652,0.1048,0.2209,0.6605,0.3287
plummer3d,4096,0.05,full,2024,20,0.30298,0.56055,0.80176,0.03638,0.13574,0.35376,1289.6566,0.5370,1.1269,0.1048,0.2209,0.6605,0.3287
plummer3d,4096,0.05,full,2024,50,0.30298,0.56055,0.80176,0.01270,0.06543,0.27271,984.7576,0.5360,0.9710,0.1048,0.2209,0.6605,0.3287
plummer3d,4096,0.05,full,2024,100,0.30298,0.56055,0.80176,0.01270,0.05469,0.19092,463.0818,0.6325,0.8414,0.1048,0.2209,0.6605,0.3287
plummer3d,4096,0.05,full,2024,300,0.30298,0.56055,0.80176,0.01392,0.06372,0.20288,462.5627,0.7452,0.7862,0.1048,0.2209,0.6605,0.3287
plummer3d,4096,0.05,full,2024,600,0.30298,0.56055,0.80176,0.01050,0.06006,0.21265,512.4944,0.7265,0.7692,0.1048,0.2209,0.6605,0.3287
plummer3d,4096,0.05,inner-med,2024,0,0.20605,0.42627,0.67603,0.01294,0.08862,0.34399,1390.7877,0.3260,1.0253,0.1048,0.3034,0.9062,0.4381
plummer3d,4096,0.05,inner-med,2024,5,0.20605,0.42627,0.67603,0.02246,0.09253,0.33765,1389.5416,0.2691,1.0007,0.1048,0.3034,0.9062,0.4381
plummer3d,4096,0.05,inner-med,2024,10,0.20605,0.42627,0.67603,0.03125,0.11035,0.33057,1346.8767,0.1943,0.9677,0.1048,0.3034,0.9062,0.4381
plummer3d,4096,0.05,inner-med,2024,20,0.20605,0.42627,0.67603,0.02808,0.11255,0.31860,1229.7085,0.1619,0.9280,0.1048,0.3034,0.9062,0.4381
plummer3d,4096,0.05,inner-med,2024,50,0.20605,0.42627,0.67603,0.00879,0.04663,0.22729,842.7230,0.2220,0.8190,0.1048,0.3034,0.9062,0.4381
plummer3d,4096,0.05,inner-med,2024,100,0.20605,0.42627,0.67603,0.01001,0.03906,0.15430,412.5941,0.3831,0.7272,0.1048,0.3034,0.9062,0.4381
plummer3d,4096,0.05,inner-med,2024,300,0.20605,0.42627,0.67603,0.01074,0.05103,0.17847,405.9219,0.6564,0.7293,0.1048,0.3034,0.9062,0.4381
plummer3d,4096,0.05,inner-med,2024,600,0.20605,0.42627,0.67603,0.00854,0.04175,0.17139,453.6019,0.6579,0.7221,0.1048,0.3034,0.9062,0.4381
plummer3d,4096,0.05,mid,2024,0,0.18848,0.44482,0.73657,0.01294,0.08862,0.34399,1390.7877,0.3238,1.0243,0.1449,0.2209,0.9062,0.4239
plummer3d,4096,0.05,mid,2024,5,0.18848,0.44482,0.73657,0.01514,0.08398,0.35718,1378.6939,0.3185,1.0215,0.1449,0.2209,0.9062,0.4239
plummer3d,4096,0.05,mid,2024,10,0.18848,0.44482,0.73657,0.01294,0.08423,0.36743,1352.6032,0.3080,1.0141,0.1449,0.2209,0.9062,0.4239
plummer3d,4096,0.05,mid,2024,20,0.18848,0.44482,0.73657,0.01733,0.09595,0.35645,1256.2514,0.2749,0.9835,0.1449,0.2209,0.9062,0.4239
plummer3d,4096,0.05,mid,2024,50,0.18848,0.44482,0.73657,0.00854,0.05884,0.25415,880.9763,0.2819,0.8410,0.1449,0.2209,0.9062,0.4239
plummer3d,4096,0.05,mid,2024,100,0.18848,0.44482,0.73657,0.00659,0.03540,0.16626,434.2965,0.4349,0.7437,0.1449,0.2209,0.9062,0.4239
plummer3d,4096,0.05,mid,2024,300,0.18848,0.44482,0.73657,0.00488,0.04053,0.18286,442.7792,0.6656,0.7344,0.1449,0.2209,0.9062,0.4239
plummer3d,4096,0.05,mid,2024,600,0.18848,0.44482,0.73657,0.00684,0.04224,0.19873,504.6791,0.6667,0.7335,0.1449,0.2209,0.9062,0.4239
plummer3d,4096,0.05,outer,2024,0,0.17114,0.42383,0.74170,0.01294,0.08862,0.34399,1390.7877,0.3209,1.0230,0.1449,0.3034,0.6605,0.3696
plummer3d,4096,0.05,outer,2024,5,0.17114,0.42383,0.74170,0.01514,0.08398,0.34546,1394.9720,0.3185,1.0204,0.1449,0.3034,0.6605,0.3696
plummer3d,4096,0.05,outer,2024,10,0.17114,0.42383,0.74170,0.01294,0.08252,0.34595,1373.8188,0.3181,1.0142,0.1449,0.3034,0.6605,0.3696
plummer3d,4096,0.05,outer,2024,20,0.17114,0.42383,0.74170,0.00952,0.07324,0.32397,1316.9886,0.3541,1.0077,0.1449,0.3034,0.6605,0.3696
plummer3d,4096,0.05,outer,2024,50,0.17114,0.42383,0.74170,0.00781,0.05566,0.25342,972.2771,0.3842,0.9063,0.1449,0.3034,0.6605,0.3696
plummer3d,4096,0.05,outer,2024,100,0.17114,0.42383,0.74170,0.00708,0.03516,0.16187,488.2654,0.5160,0.7926,0.1449,0.3034,0.6605,0.3696
plummer3d,4096,0.05,outer,2024,300,0.17114,0.42383,0.74170,0.00293,0.03442,0.18457,464.3359,0.6558,0.7426,0.1449,0.3034,0.6605,0.3696
plummer3d,4096,0.05,outer,2024,600,0.17114,0.42383,0.74170,0.00464,0.03247,0.18945,502.1658,0.6447,0.7276,0.1449,0.3034,0.6605,0.3696
plummer3d,4096,0.05,tan,2024,0,0.05591,0.24731,0.57715,0.01294,0.08862,0.34399,1390.7877,-1.9107,0.6015,0.1702,0.3547,1.0578,0.5276
plummer3d,4096,0.05,tan,2024,5,0.05591,0.24731,0.57715,0.00830,0.08081,0.34326,1396.6205,-1.5039,0.6369,0.1702,0.3547,1.0578,0.5276
plummer3d,4096,0.05,tan,2024,10,0.05591,0.24731,0.57715,0.00391,0.06128,0.33472,1351.7314,-1.1187,0.6720,0.1702,0.3547,1.0578,0.5276
plummer3d,4096,0.05,tan,2024,20,0.05591,0.24731,0.57715,0.00195,0.03467,0.28589,1245.1665,-0.6622,0.7097,0.1702,0.3547,1.0578,0.5276
plummer3d,4096,0.05,tan,2024,50,0.05591,0.24731,0.57715,0.00293,0.02832,0.18408,743.0979,-0.3363,0.6701,0.1702,0.3547,1.0578,0.5276
plummer3d,4096,0.05,tan,2024,100,0.05591,0.24731,0.57715,0.00000,0.00781,0.09229,407.7490,-0.0008,0.6142,0.1702,0.3547,1.0578,0.5276
plummer3d,4096,0.05,tan,2024,300,0.05591,0.24731,0.57715,0.00171,0.02661,0.16968,402.9557,0.4954,0.6678,0.1702,0.3547,1.0578,0.5276
plummer3d,4096,0.05,tan,2024,600,0.05591,0.24731,0.57715,0.00366,0.01831,0.15601,458.6103,0.5085,0.6661,0.1702,0.3547,1.0578,0.5276
plummer3d,4096,0.05,sham,2024,0,0.12354,0.36987,0.67725,0.01294,0.08862,0.34399,1390.7877,0.0198,0.9131,0.1445,0.3050,0.9080,0.4525
plummer3d,4096,0.05,sham,2024,5,0.12354,0.36987,0.67725,0.01367,0.08545,0.34497,1391.1673,0.0187,0.9104,0.1445,0.3050,0.9080,0.4525
plummer3d,4096,0.05,sham,2024,10,0.12354,0.36987,0.67725,0.01147,0.08301,0.34351,1367.1032,0.0113,0.9008,0.1445,0.3050,0.9080,0.4525
plummer3d,4096,0.05,sham,2024,20,0.12354,0.36987,0.67725,0.01074,0.07324,0.31763,1267.6719,0.0552,0.8876,0.1445,0.3050,0.9080,0.4525
plummer3d,4096,0.05,sham,2024,50,0.12354,0.36987,0.67725,0.00537,0.04639,0.22900,842.7367,0.1425,0.7964,0.1445,0.3050,0.9080,0.4525
plummer3d,4096,0.05,sham,2024,100,0.12354,0.36987,0.67725,0.00439,0.02881,0.13989,440.8799,0.3402,0.7137,0.1445,0.3050,0.9080,0.4525
plummer3d,4096,0.05,sham,2024,300,0.12354,0.36987,0.67725,0.00464,0.03418,0.17676,437.8199,0.6127,0.7143,0.1445,0.3050,0.9080,0.4525
plummer3d,4096,0.05,sham,2024,600,0.12354,0.36987,0.67725,0.00513,0.03906,0.17700,479.0788,0.6023,0.7054,0.1445,0.3050,0.9080,0.4525
plummer3d,4096,0.05,orig,2025,0,0.12939,0.37378,0.68384,0.01465,0.08496,0.33936,1394.6137,-0.0116,0.9041,0.1487,0.3040,0.8711,0.4413
plummer3d,4096,0.05,orig,2025,5,0.12939,0.37378,0.68384,0.01001,0.07861,0.33643,1373.8578,0.0158,0.9082,0.1487,0.3040,0.8711,0.4413
plummer3d,4096,0.05,orig,2025,10,0.12939,0.37378,0.68384,0.00977,0.07300,0.32788,1332.1215,0.0448,0.9083,0.1487,0.3040,0.8711,0.4413
plummer3d,4096,0.05,orig,2025,20,0.12939,0.37378,0.68384,0.01074,0.06958,0.30908,1236.2439,0.0605,0.8842,0.1487,0.3040,0.8711,0.4413
plummer3d,4096,0.05,orig,2025,50,0.12939,0.37378,0.68384,0.00586,0.04688,0.22461,825.9702,0.1799,0.8042,0.1487,0.3040,0.8711,0.4413
plummer3d,4096,0.05,orig,2025,100,0.12939,0.37378,0.68384,0.00366,0.02930,0.14136,431.7681,0.3713,0.7153,0.1487,0.3040,0.8711,0.4413
plummer3d,4096,0.05,orig,2025,300,0.12939,0.37378,0.68384,0.00391,0.03662,0.16333,409.1780,0.6353,0.7169,0.1487,0.3040,0.8711,0.4413
plummer3d,4096,0.05,orig,2025,600,0.12939,0.37378,0.68384,0.00342,0.03442,0.16235,480.4058,0.6159,0.7107,0.1487,0.3040,0.8711,0.4413
plummer3d,4096,0.05,full,2025,0,0.30420,0.56689,0.80566,0.01465,0.08496,0.33936,1394.6137,0.6424,1.2002,0.1077,0.2241,0.6357,0.3225
plummer3d,4096,0.05,full,2025,5,0.30420,0.56689,0.80566,0.01880,0.08301,0.34253,1368.3259,0.6153,1.1808,0.1077,0.2241,0.6357,0.3225
plummer3d,4096,0.05,full,2025,10,0.30420,0.56689,0.80566,0.02417,0.10254,0.34009,1324.2334,0.5878,1.1615,0.1077,0.2241,0.6357,0.3225
plummer3d,4096,0.05,full,2025,20,0.30420,0.56689,0.80566,0.03784,0.12573,0.34277,1245.7307,0.5343,1.1134,0.1077,0.2241,0.6357,0.3225
plummer3d,4096,0.05,full,2025,50,0.30420,0.56689,0.80566,0.01709,0.06396,0.26758,934.6973,0.5546,0.9668,0.1077,0.2241,0.6357,0.3225
plummer3d,4096,0.05,full,2025,100,0.30420,0.56689,0.80566,0.01343,0.04907,0.18872,430.4009,0.6518,0.8326,0.1077,0.2241,0.6357,0.3225
plummer3d,4096,0.05,full,2025,300,0.30420,0.56689,0.80566,0.01196,0.04834,0.18091,424.7670,0.7651,0.7864,0.1077,0.2241,0.6357,0.3225
plummer3d,4096,0.05,full,2025,600,0.30420,0.56689,0.80566,0.00732,0.04590,0.18359,500.6821,0.7445,0.7676,0.1077,0.2241,0.6357,0.3225
plummer3d,4096,0.05,inner-med,2025,0,0.20361,0.43237,0.68408,0.01465,0.08496,0.33936,1394.6137,0.2998,1.0146,0.1077,0.3040,0.8712,0.4276
plummer3d,4096,0.05,inner-med,2025,5,0.20361,0.43237,0.68408,0.01880,0.08276,0.32886,1373.6351,0.2587,0.9954,0.1077,0.3040,0.8712,0.4276
plummer3d,4096,0.05,inner-med,2025,10,0.20361,0.43237,0.68408,0.02441,0.10034,0.31421,1329.3051,0.2232,0.9753,0.1077,0.3040,0.8712,0.4276
plummer3d,4096,0.05,inner-med,2025,20,0.20361,0.43237,0.68408,0.02783,0.10571,0.30518,1208.2478,0.1719,0.9260,0.1077,0.3040,0.8712,0.4276
plummer3d,4096,0.05,inner-med,2025,50,0.20361,0.43237,0.68408,0.00854,0.04614,0.22534,827.4155,0.2624,0.8281,0.1077,0.3040,0.8712,0.4276
plummer3d,4096,0.05,inner-med,2025,100,0.20361,0.43237,0.68408,0.00806,0.04443,0.15308,406.2665,0.4180,0.7304,0.1077,0.3040,0.8712,0.4276
